mdp_seed,epsilon,delta_w,delta_w_lower,delta_w_upper,unrestricted_policy_value,restricted_policy_value,violation_count
1513036094,0.07,0.017064317126231465,0.016594255620680176,0.017534378631782754,3.1236370461000504,3.106572728973819,255
1513036094,0.08,0.018003446760294306,0.01753338525474435,0.018473508265843375,3.120647463617903,3.102644016857609,254
1513036094,0.09,0.018929549759519215,0.01845948825397592,0.01939961126506029,3.1175658812230487,3.0986363314635295,253
1513036094,0.1,0.028523737950608474,0.028053676445060738,0.028993799456155323,3.1143907436388285,3.08586700568822,7
1446584314,0.01,0.0,0.0,0.0,3.1980366986170137,3.1980366986170137,0
1446584314,0.02,0.0,0.0,0.0,3.195035082623963,3.195035082623963,0
1446584314,0.03,0.0,0.0,0.0,3.1920204636804685,3.1920204636804685,0
1446584314,0.04,0.0,0.0,0.0,3.188992773364718,3.188992773364718,0
1446584314,0.05,0.0,0.0,0.0,3.1859519426158602,3.1859519426158602,0
1446584314,0.06,0.0,0.0,0.0,3.1828979017264936,3.1828979017264936,0
1446584314,0.07,0.0,0.0,0.0,3.1798305803350244,3.1798305803350244,0
1446584314,0.08,0.0,0.0,0.0,3.176749907417925,3.176749907417925,0
1446584314,0.09,0.0,0.0,0.0,3.1736558112818543,3.1736558112818543,0
1446584314,0.1,0.0,0.0,0.0,3.1705482195556898,3.1705482195556898,0
792062313,0.01,0.0,0.0,0.0,2.487243555984051,2.487243555984051,0
792062313,0.02,0.0,0.0,0.0,2.483473449316916,2.483473449316916,0
792062313,0.03,0.0,0.0,0.0,2.479667633227953,2.479667633227953,0
792062313,0.04,0.0,0.0,0.0,2.4758255979585084,2.4758255979585084,0
792062313,0.05,0.0,0.0,0.0,2.4719468240010114,2.4719468240010114,0
792062313,0.06,0.0,0.0,0.0,2.4680307818647975,2.4680307818647975,0
792062313,0.07,0.0,0.0,0.0,2.464079011163969,2.464079011163969,0
792062313,0.08,0.0,0.0,0.0,2.460090741962455,2.460090741962455,0
792062313,0.09,0.0,0.0,0.0,2.456063331652329,2.456063331652329,0
792062313,0.1,0.0,0.0,0.0,2.4519962050657407,2.4519962050657407,0
357994901,0.01,0.0,0.0,0.0,3.0866891809522636,3.0866891809522636,0
357994901,0.02,0.0,0.0,0.0,3.0798894824585084,3.0798894824585084,0
357994901,0.03,0.0,0.0,0.0,3.073089083958524,3.073089083958524,0
357994901,0.04,0.0,0.0,0.0,3.0662879853373077,3.0662879853373077,0
357994901,0.05,0.0,0.0,0.0,3.0594861864798344,3.0594861864798344,0
357994901,0.06,0.0,0.0,0.0,3.0526836872710583,3.0526836872710583,0
357994901,0.07,0.0,0.0,0.0,3.0458804875959027,3.0458804875959027,0
357994901,0.08,0.0,0.0,0.0,3.0390765873392676,3.0390765873392676,0
357994901,0.09,0.0,0.0,0.0,3.0322719863860277,3.0322719863860277,0
357994901,0.1,0.0,0.0,0.0,3.025466684621029,3.025466684621029,0
2139434973,0.01,0.0,0.0,0.0,2.338902587222611,2.338902587222611,0
2139434973,0.02,0.0,0.0,0.0,2.3357603539131997,2.3357603539131997,0
2139434973,0.03,0.0,0.0,0.0,2.3325765927755224,2.3325765927755224,0
2139434973,0.04,0.0,0.0,0.0,2.329351623173332,2.329351623173332,0
2139434973,0.05,0.0,0.0,0.0,2.3260857685053535,2.3260857685053535,0
2139434973,0.06,0.0,0.0,0.0,2.3227793561175063,2.3227793561175063,0
2139434973,0.07,0.0,0.0,0.0,2.3194327172143696,2.3194327172143696,0
2139434973,0.08,0.0,0.0,0.0,2.31604618676995,2.31604618676995,0
2139434973,0.09,0.0,0.0,0.0,2.3126201034378018,2.3126201034378018,0
2139434973,0.1,0.0,0.0,0.0,2.309154809460516,2.309154809460516,0
78811714,0.01,0.0,0.0,0.0,2.2654836899580357,2.2654836899580357,0
78811714,0.02,0.0,0.0,0.0,2.2628471544997315,2.2628471544997315,0
78811714,0.03,0.0,0.0,0.0,2.260193883157358,2.260193883157358,0
78811714,0.04,0.0,0.0,0.0,2.257523715962583,2.257523715962583,0
78811714,0.05,0.0,0.0,0.0,2.254836489412975,2.254836489412975,0
78811714,0.06,0.0,0.0,0.0,2.252132036379318,2.252132036379318,0
78811714,0.07,0.0,0.0,0.0,2.2494101860101012,2.2494101860101012,0
78811714,0.08,0.0,0.0,0.0,2.2466707636330954,2.2466707636330954,0
78811714,0.09,0.0,0.0,0.0,2.2439135906538934,2.2439135906538934,0
78811714,0.1,0.0,0.0,0.0,2.241138484451322,2.241138484451322,0
1623325027,0.01,0.0,0.0,0.0,1.4333799851978326,1.4333799851978326,0
1623325027,0.02,0.0,0.0,0.0,1.4299805630825821,1.4299805630825821,0
1623325027,0.03,0.0,0.0,0.0,1.4266178944039163,1.4266178944039163,0
1623325027,0.04,0.0,0.0,0.0,1.42329177066251,1.42329177066251,0
1623325027,0.05,0.0,0.0,0.0,1.4200597388519722,1.4200597388519722,0
1623325027,0.06,0.0,0.0,0.0,1.4169390193553997,1.4169390193553997,0
1623325027,0.07,0.0,0.0,0.0,1.4138780243912779,1.4138780243912779,0
1623325027,0.08,0.0,0.0,0.0,1.4109241057425204,1.4109241057425204,0
1623325027,0.09,0.0,0.0,0.0,1.4079834046651456,1.4079834046651456,0
1623325027,0.1,0.0,0.0,0.0,1.4050560447289202,1.4050560447289202,0
944034998,0.01,0.0,0.0,0.0,3.9184957561200973,3.9184957561200973,0
944034998,0.02,0.0,0.0,0.0,3.9126248428226047,3.9126248428226047,0
944034998,0.03,0.0,0.0,0.0,3.9067227941952987,3.9067227941952987,0
944034998,0.04,0.0,0.0,0.0,3.90078985182505,3.90078985182505,0
944034998,0.05,0.0,0.0,0.0,3.8948262611743854,3.8948262611743854,0
944034998,0.06,0.0,0.0,0.0,3.888832271520569,3.888832271520569,0
944034998,0.07,0.0,0.0,0.0,3.8828081358936917,3.8828081358936917,0
944034998,0.08,0.0,0.0,0.0,3.876754111013863,3.876754111013863,0
944034998,0.09,0.0,0.0,0.0,3.870670457227451,3.870670457227451,0
944034998,0.1,0.0,0.0,0.0,3.8645574384424717,3.8645574384424717,0
1755395082,0.01,0.0,0.0,0.0,2.0912875183773947,2.0912875183773947,0
1755395082,0.02,0.0,0.0,0.0,2.0751226842761654,2.0751226842761654,0
1755395082,0.03,0.0,0.0,0.0,2.059068246285721,2.059068246285721,0
1755395082,0.04,8.088702245778734e-07,-0.00046925263526809147,0.0004708703757172472,2.0431226863884513,2.0431218775182267,1
1755395082,0.05,1.6404279765680485e-06,-0.0004684210775156572,0.0004717019334683492,2.027284669459238,2.0272830290312616,1
1755395082,0.06,3.237078585183184e-06,-0.00046682442690837433,0.0004732985840791848,2.011552661202905,2.0115494241243197,1
1755395082,0.07,6.256682652638901e-06,-0.00046380482284003044,0.0004763181881450862,1.995925204527818,1.9959189478451653,1
